title,authors,year,venue,category,tags,paper_url,project_url,code_url,dataset_url,code_status,real_robot,robot_platform,summary
ASAP: Aligning Simulation and Real-World Physics for Learning Agile Humanoid Whole-Body Skills,"Tairan He, Jiawei Gao, Wenli Xiao, Yuanhang Zhang, Zi Wang, Jiashun Wang, Zhengyi Luo, Guanzhi Wang, Jan Kautz, Changliu Liu, Guanya Shi, Xiaolong Wang, Linxi Fan, Yuke Zhu",2025,RSS 2025,Whole-Body Motion Tracking and Imitation,"delta-action, sim2real, residual, agile, Unitree-G1, two-stage",https://arxiv.org/abs/2502.01143,https://agile.human2humanoid.com/,https://github.com/LeCAR-Lab/ASAP,,⭐ Code,yes,Unitree G1,"Learns a delta-action residual that compensates sim2real dynamics gap, enabling extreme agile skills (jumps, spins, kicks) on G1."
BeyondMimic: From Motion Tracking to Versatile Humanoid Control via Guided Diffusion,"Takara Truong, Qiayuan Liao, Xiaoyu Huang, Guy Tevet, Koushil Sreenath, C. Karen Liu",2025,arXiv 2025.08,Whole-Body Motion Tracking and Imitation,"guided-diffusion, agile, cartwheel, sprint, Unitree-G1",https://arxiv.org/abs/2508.08241,https://beyondmimic.github.io/,https://github.com/HybridRobotics/whole_body_tracking,,⭐ Code,yes,Unitree G1,"Guided diffusion at inference time turns a tracker into a versatile controller doing aerial cartwheels, spin-kicks, and sprinting."
BFM-Zero: A Promptable Behavioral Foundation Model for Humanoid Control Using Unsupervised RL,"Tairan He, Yi Chen, Wenli Xiao, et al. (CMU LeCAR Lab)",2025,ICLR 2026,Whole-Body Motion Tracking and Imitation,"behavioral-foundation-model, unsupervised-RL, sim2real, Unitree-G1, FB-representation",https://arxiv.org/abs/2511.04131,https://lecar-lab.github.io/BFM-Zero/,https://github.com/LeCAR-Lab/BFM-Zero,,⭐ Code,yes,Unitree G1,"Brings the FB-CPR behavioral foundation paradigm to a real Unitree G1 with reward-shaping, DR, and asymmetric history-conditioned learning."
CLONE: Closed-Loop Whole-Body Humanoid Teleoperation for Long-Horizon Tasks,"Yutang Lin, et al.",2025,CoRL 2025,Teleoperation and Demonstration Collection,"MoE, MR-headset, LiDAR-odometry, closed-loop, drift-correction",https://arxiv.org/abs/2506.08931,https://humanoid-clone.github.io/,https://github.com/humanoid-clone/CLONE,,⭐ Code,yes,Unitree H1,MoE whole-body policy + LiDAR odometry closed-loop teleop achieving 12 cm drift over 8.9 m using only head/hand MR tracking.
Cosmos World Foundation Model Platform for Physical AI,NVIDIA Cosmos Team,2025,arXiv (Jan 2025),Humanoid Foundation Models and Generalist Policies,"world-foundation-model, video-diffusion, autoregressive, tokenizers",https://arxiv.org/abs/2501.03575,https://www.nvidia.com/en-us/ai/cosmos/,https://github.com/nvidia-cosmos/cosmos-predict2.5,,⭐ Code,yes,"Multi-domain physical AI (robots, AVs)",
"Demonstrating Berkeley Humanoid Lite: An Open-source, Accessible 3D-printed Humanoid","Yufeng Chi, Qiayuan Liao, Junfeng Long, et al.",2025,RSS 2025 demo,Whole-Body Motion Tracking and Imitation,"open-source-hardware, 3d-printed, RL",https://arxiv.org/abs/2504.17249,https://lite.berkeley-humanoid.com/,https://github.com/HybridRobotics/BerkeleyHumanoidLite,,⭐ Code,yes,Berkeley Humanoid Lite,Fully open 3D-printed humanoid with end-to-end RL locomotion stack.
DexGraspVLA — A VLA Framework Towards General Dexterous Grasping,"Yifan Zhong, Xuchuan Huang, Ruochong Li, ... (Psi-Robot)",2025,AAAI 2026 Oral,Humanoid Foundation Models and Generalist Policies,"hierarchical, dexterous-hand, zero-shot, cluttered-scenes",https://arxiv.org/abs/2502.20900,https://dexgraspvla.github.io/,https://github.com/Psi-Robot/DexGraspVLA,,⭐ Code,yes,Dexterous hands (relevant to humanoid),
DEXOP: A Device for Robotic Transfer of Dexterous Human Manipulation,"Hao-Shu Fang, Branden Romero, et al. (MIT Improbable AI)",2025,arXiv preprint,Teleoperation and Demonstration Collection,"perioperation, hand-exoskeleton, force-feedback, vision+tactile",https://arxiv.org/abs/2509.04441,https://dex-op.github.io/,https://github.com/HaoshuFang/DEXOP,,⭐ Code,yes,dexterous hands,"Passive hand exoskeleton coined ""perioperation"" — connects human fingers to robot fingers for high-quality vision+tactile demos."
DexUMI: Using Human Hand as the Universal Manipulation Interface for Dexterous Manipulation,"Mengda Xu, Han Zhang, et al.",2025,CoRL 2025 (Best Paper Final List),Teleoperation and Demonstration Collection,"hand-exoskeleton, in-painting, dexterous, in-the-wild",https://arxiv.org/abs/2505.21864,https://dex-umi.github.io/,https://github.com/real-stanford/DexUMI,,⭐ Code,yes,2 dexterous hands,Wearable hand exoskeleton + visual in-painting that lets human hand directly serve as a dexterous interface; 86% real-world success.
DexVLA — Vision-Language Model with Plug-In Diffusion Expert,"Junjie Wen, Yichen Zhu, ... (Midea Group)",2025,arXiv (Feb 2025),Humanoid Foundation Models and Generalist Policies,"diffusion-expert, 1B-action, cross-embodiment, dexterous",https://arxiv.org/abs/2502.05855,https://dex-vla.github.io/,https://github.com/juruobenruo/DexVLA,,⭐ Code,yes,Multiple bimanual / dexterous platforms,
Dita — Scaling Diffusion Transformer for Generalist VLA Policy,"Zhi Hou, Tianyi Zhang, ... (Shanghai AI Lab)",2025,ICCV 2025,Humanoid Foundation Models and Generalist Policies,"diffusion-transformer, in-context-conditioning, 334M, OXE-pretrain",https://arxiv.org/abs/2503.19757,https://robodita.github.io/,https://github.com/RoboDita/Dita,,⭐ Code,yes,Multiple OXE platforms,
EgoZero — Robot Learning from Smart Glasses,"Vincent Liu, Ademi Adeniji, Haotian Fu, Lerrel Pinto",2025,arXiv (May 2025),Humanoid Foundation Models and Generalist Policies,"Project-Aria, zero-robot-data, 3D-points, morphology-agnostic",https://arxiv.org/abs/2505.20290,https://egozero-robot.github.io/,https://github.com/vliu15/egozero,,⭐ Code,yes,Franka Panda gripper,Train manipulation policies from Aria glasses alone with zero robot data; 70% zero-shot success on 7 tasks.
FALCON: Learning Force-Adaptive Humanoid Loco-Manipulation,"Yuanhang Zhang, Yifu Yuan, Wenli Xiao, Tairan He, Guanqi He, Mingxi Lin, Changliu Liu, Guanya Shi",2025,L4DC 2026,Whole-Body Motion Tracking and Imitation,"force-adaptive, dual-agent, loco-manipulation, multi-humanoid",https://arxiv.org/abs/2505.06776,https://lecar-lab.github.io/falcon-humanoid/,https://github.com/LeCAR-Lab/FALCON,,⭐ Code,yes,Multiple humanoids,"Dual-agent RL achieving 2× more accurate upper-body tracking under heavy external forces (cart-pull 100N, payload 20N, door 40N)."
FAST — Efficient Action Tokenization for Vision-Language-Action Models,"Karl Pertsch, Kyle Stachowicz, Brian Ichter, ... Sergey Levine (Physical Intelligence)",2025,arXiv (Jan 2025),Humanoid Foundation Models and Generalist Policies,"DCT, BPE, action-tokenizer, autoregressive",https://arxiv.org/abs/2501.09747,https://www.pi.website/research/fast,https://github.com/Physical-Intelligence/openpi,,⭐ Code,yes,Multi-platform (used as universal tokenizer),
GentleHumanoid: Whole-Body Motion Tracking with Compliance,Anonymous (project page),2025,arXiv 2025,Whole-Body Motion Tracking and Imitation,"compliance, deployment, sim2real",https://github.com/Axellwppr/gentle-humanoid,https://github.com/Axellwppr/gentle-humanoid,https://github.com/Axellwppr/gentle-humanoid,,⭐ Code,yes,humanoid,Inference + deploy code for compliant whole-body motion tracking.
GMT: General Motion Tracking for Humanoid Whole-Body Control,"Zixuan Chen, Mazeyu Ji, Xuxin Cheng, Xuanbin Peng, Xue Bin Peng, Xiaolong Wang",2025,arXiv 2025.06,Whole-Body Motion Tracking and Imitation,"mixture-of-experts, adaptive-sampling, sim2real, Unitree-G1",https://arxiv.org/abs/2506.14770,https://gmt-humanoid.github.io/,https://github.com/zixuan417/humanoid-general-motion-tracking,,⭐ Code,yes,Unitree G1,Single tracker with motion-MoE + adaptive sampling that handles diverse motions on a real G1.
GR00T N1 — An Open Foundation Model for Generalist Humanoid Robots,NVIDIA GEAR Lab,2025,arXiv 2025,Whole-Body Control and Loco-Manipulation,"VLA, foundation-model, cross-embodiment",https://arxiv.org/abs/2503.14734,https://research.nvidia.com/labs/gear/gr00t-n1/,https://github.com/NVIDIA/Isaac-GR00T,,⭐ Code,yes,"Fourier GR1, multiple humanoids",Open VLA foundation model for humanoids trained on egocentric videos + sim/real trajectories + synthetic data.
GR00T-WBC — NVIDIA GR00T Whole-Body Control,NVIDIA Robotics Research,2025,NVIDIA technical release,Whole-Body Control and Loco-Manipulation,"decoupled-WBC, VLA-integration, cross-embodiment",https://github.com/NVlabs/GR00T-WholeBodyControl,https://github.com/NVlabs/GR00T-WholeBodyControl,https://github.com/NVlabs/GR00T-WholeBodyControl,,⭐ Code,yes,"Multiple humanoids (Unitree, Fourier, etc.)",Unified open WBC platform combining decoupled controllers used by GR00T N1.5/N1.6 and GEAR-SONIC.
GraspVLA — A Grasping Foundation Model Pre-trained on Billion-Scale Synthetic Action Data,GalaxeaAI,2025,arXiv (May 2025),Humanoid Foundation Models and Generalist Policies,"SynGrasp-1B, flow-matching, progressive-action-generation",https://arxiv.org/abs/2505.03233,https://pku-epic.github.io/GraspVLA-web/,https://github.com/PKU-EPIC/GraspVLA,,⭐ Code,yes,"Multi-arm, multi-gripper",
H-RDT: Human Manipulation Enhanced Bimanual Robotic Manipulation,"Hongzhe Bi, et al.",2025,arXiv preprint,Teleoperation and Demonstration Collection,"diffusion-transformer, EgoDex, pretraining, bimanual",https://arxiv.org/abs/2507.23523,https://embodiedfoundation.github.io/hrdt,https://github.com/HongzheBi/H_RDT,,⭐ Code,yes,bimanual / humanoid,2B diffusion transformer pretrained on 338K EgoDex human trajectories then fine-tuned on robot demos.
HOMIE — Humanoid Loco-Manipulation with Isomorphic Exoskeleton Cockpit,"Qingwei Ben, et al. (InternRobotics / Shanghai AI Lab)",2025,arXiv 2025,Whole-Body Control and Loco-Manipulation,"teleop, exoskeleton, loco-manipulation, height-tracking",https://arxiv.org/abs/2502.13013,https://homietele.github.io/,https://github.com/OpenRobotLab/OpenHomie,,⭐ Code,yes,"Unitree H1, G1",$500 isomorphic exoskeleton cockpit + RL height-tracking lower-body policy enabling efficient humanoid loco-manipulation.
HoST — Learning Humanoid Standing-up Control across Diverse Postures,"Tao Huang, Junli Ren, Huayi Wang, et al.",2025,RSS 2025 (Best Systems Paper Finalist),Whole-Body Control and Loco-Manipulation,"standing-up, recovery, contact-rich",https://arxiv.org/abs/2502.08378,https://taohuang13.github.io/humanoid-standingup.github.io/,https://github.com/InternRobotics/HoST,,⭐ Code,yes,Unitree G1,Multi-critic RL with motion regularization that learns posture-adaptive standing-up from arbitrary fallen postures.
Human2LocoMan — Learning Versatile Quadrupedal Manipulation with Human Pretraining,"Yaru Niu, et al.",2025,arXiv 2025,Whole-Body Control and Loco-Manipulation,"quadruped, human-pretraining, cross-embodiment",https://arxiv.org/abs/2506.16475,https://human2bots.github.io/,https://github.com/Hi-DAVID/Human2LocoMan,,⭐ Code,yes,LocoMan (Unitree Go1 + arm),Cross-embodiment data collection + learning that pretrains on humans before transferring to a quadruped manipulator.
Humanoid Policy ~ Human Policy (HAT / PH2D),"Ri-Zhao Qiu, Shiqi Yang, Xuxin Cheng, ... Xiaolong Wang",2025,arXiv (Mar 2025),Humanoid Foundation Models and Generalist Policies,"VR-egocentric, human-data, HAT-transformer, cross-embodiment",https://arxiv.org/abs/2503.13441,https://human-as-robot.github.io/,https://github.com/RogerQi/human-policy,,⭐ Code,yes,Unitree H1 humanoid + dexterous hands; human VR data,Treats humanoid policy and human policy unified for cross-embodiment.
HumanoidVerse: A Versatile Multi-Simulator Humanoid Learning Framework,LeCAR Lab,2025,arXiv preprint,Human-to-Humanoid Retargeting,"framework, multi-sim, retargeting, motion-imitation",https://arxiv.org/abs/2508.16943,https://github.com/LeCAR-Lab/HumanoidVerse,https://github.com/LeCAR-Lab/HumanoidVerse,,⭐ Code,yes,"Unitree G1/H1, multiple","Modular multi-simulator framework for humanoid skill learning with retargeted human MoCap, used by ASAP and follow-ups."
HumanoidVerse: Multi-Simulator Framework for Humanoid Sim-to-Real Learning,CMU LeCAR Lab,2025,open-source release,Whole-Body Motion Tracking and Imitation,"framework, IsaacGym, IsaacSim, Genesis, MuJoCo, Unitree-H1, Unitree-G1",https://github.com/LeCAR-Lab/HumanoidVerse,https://github.com/LeCAR-Lab/HumanoidVerse,https://github.com/LeCAR-Lab/HumanoidVerse,,⭐ Code,yes,"Unitree H1, G1","Unified multi-simulator (IsaacGym/IsaacSim/Genesis/MuJoCo) humanoid RL training framework underpinning ASAP, FALCON, BFM-Zero."
InternVLA-M1 — A Spatially Guided VLA Framework for Generalist Robot Policy,InternRobotics Team (Shanghai AI Lab),2025,arXiv (Oct 2025),Humanoid Foundation Models and Generalist Policies,"spatial-grounding, 2.3M-spatial-data, language+action-heads",https://arxiv.org/abs/2510.13778,https://internrobotics.github.io/internvla-m1.github.io/,https://github.com/InternRobotics/InternVLA-M1,,⭐ Code,yes,"SimplerEnv, WidowX, LIBERO Franka, real",
JAEGER: Dual-Level Humanoid Whole-Body Controller,"Ziluo Ding, Haobin Jiang, Yuxuan Wang, Zhenguo Sun, Yu Zhang, Xiaojie Niu, Ming Yang, Weishuai Zeng, Xinrun Xu, Zongqing Lu",2025,arXiv 2025.05,Whole-Body Motion Tracking and Imitation,"dual-controller, upper-lower-decoupled, AMASS, sim2real",https://arxiv.org/abs/2505.06584,https://beingbeyond.github.io/Jaeger/,https://github.com/BeingBeyond/Jaeger,,⭐ Code,yes,Two humanoid platforms (incl. Unitree),Decouples upper- and lower-body controllers and supports both root-velocity and joint-angle commands.
KungfuBot: Physics-Based Humanoid Whole-Body Control for Learning Highly-Dynamic Skills,Tencent ARC / TeleHuman Group,2025,arXiv 2025.06 (NeurIPS 2025 sub.),Whole-Body Motion Tracking and Imitation,"highly-dynamic, kungfu, dance, adaptive-tolerance, sim2real, Unitree-G1",https://arxiv.org/abs/2506.12851,https://kungfu-bot.github.io/,https://github.com/TeleHuman/PBHC,,⭐ Code,yes,Unitree G1,Bi-level adaptive tolerance curriculum that lets a humanoid learn kungfu and dance from a single mocap clip.
MuJoCo Playground,"Kevin Zakka, Baruch Tabanpour, Qiayuan Liao, et al. (Google DeepMind)",2025,arXiv preprint,Datasets and Benchmarks,"MJX, JAX, sim2real, locomotion, dex",https://arxiv.org/abs/2502.08844,https://playground.mujoco.org/,https://github.com/google-deepmind/mujoco_playground,,⭐ Code,yes,"Berkeley Humanoid, Unitree H1/G1, Booster T1, Spot, Go1, Barkour",MJX/JAX-based open RL framework with zero-shot sim2real on 6+ robot platforms.
NORA — A Small Open-Sourced Generalist Vision Language Action Model,"Chia-Yu Hung, Qi Sun, Pengfei Hong, ... Soujanya Poria (DeCLaRe Lab)",2025,arXiv (Apr 2025),Humanoid Foundation Models and Generalist Policies,"3B-Qwen2.5VL, FAST+-tokenizer, edge-friendly",https://arxiv.org/abs/2504.19854,https://declare-lab.github.io/nora,https://github.com/declare-lab/nora,,⭐ Code,yes,"WidowX, real-world tasks",
OpenVLA-OFT / OFT+ — Fine-Tuning VLAs: Optimizing Speed and Success,"Moo Jin Kim, Chelsea Finn, Percy Liang",2025,arXiv (Feb 2025),Humanoid Foundation Models and Generalist Policies,"parallel-decoding, action-chunking, L1-regression, FiLM, bimanual-ALOHA, LIBERO",https://arxiv.org/abs/2502.19645,https://openvla-oft.github.io/,https://github.com/moojink/openvla-oft,,⭐ Code,yes,"ALOHA bimanual, LIBERO sim",
PhysHSI: Towards Real-World Generalizable and Natural Humanoid-Scene Interaction,"Huayi Wang, Wentao Zhang, Runyi Yu, et al.",2025,arXiv 2025,Whole-Body Motion Tracking and Imitation,"humanoid-scene-interaction, sit-down, climb, motion-tracking",https://arxiv.org/abs/2510.11072,https://physhsi.github.io/,https://github.com/InternRobotics/PhysHSI,,⭐ Code,yes,Unitree G1,"Real-world generalizable humanoid-scene interaction (sitting, climbing, manipulating) via tracking + adversarial priors."
RoboBrain — A Unified Brain Model for Robotic Manipulation,"Yuheng Ji, Huajie Tan, ... (BAAI / FlagOpen)",2025,CVPR 2025,Humanoid Foundation Models and Generalist Policies,"planning, affordance, trajectory, ShareRobot-dataset",https://arxiv.org/abs/2502.21257,https://superrobobrain.github.io/,https://github.com/FlagOpen/RoboBrain,,⭐ Code,yes,Multi-platform manipulation,
SONIC: Supersizing Motion Tracking for Natural Humanoid Whole-Body Control,NVIDIA GEAR,2025,arXiv 2025.11,Whole-Body Motion Tracking and Imitation,"foundation-model, scaling, kinematic-planner, GR00T, multi-robot",https://arxiv.org/abs/2511.07820,https://nvlabs.github.io/SONIC/,https://github.com/NVlabs/GR00T-WholeBodyControl,,⭐ Code,yes,Multi-humanoid (GR00T),"Scales motion tracking to 42M params, 700h data, 9k GPU-hr; ships universal kinematic planner unifying VR / video / VLA inputs."
